Simulation Iteration Time Var1 Var2 Var3 Var4
1.00000 2071.00 2.63794 2044.00 87.0000 71.0000 96.0000
2.00000 2071.00 2.57139 2017.00 96.0000 60.0000 104.000
1.00000 2081.00 2.65519 2054.00 87.0000 71.0000 96.0000
2.00000 2081.00 2.58416 2025.00 96.0000 60.0000 104.000
1.00000 2091.00 2.65920 2064.00 87.0000 71.0000 96.0000
2.00000 2091.00 2.59657 2033.00 96.0000 60.0000 104.000
1.00000 2101.00 2.66927 2074.00 87.0000 71.0000 96.0000
2.00000 2101.00 2.60607 2041.00 97.0000 60.0000 104.000
1.00000 2111.00 2.68445 2084.00 87.0000 71.0000 96.0000
2.00000 2111.00 2.61818 2051.00 97.0000 60.0000 104.000
1.00000 2121.00 2.69803 2094.00 87.0000 71.0000 96.0000
2.00000 2121.00 2.63212 2061.00 97.0000 60.0000 104.000
1.00000 2131.00 2.70893 2104.00 87.0000 71.0000 96.0000
2.00000 2131.00 2.64579 2069.00 97.0000 60.0000 104.000
1.00000 2141.00 2.71500 2114.00 87.0000 71.0000 96.0000
2.00000 2141.00 2.65706 2079.00 97.0000 60.0000 104.000
1.00000 2151.00 2.72836 2124.00 87.0000 71.0000 96.0000
2.00000 2151.00 2.67132 2089.00 97.0000 60.0000 104.000
1.00000 2161.00 2.73545 2133.00 87.0000 70.0000 96.0000
2.00000 2161.00 2.68407 2099.00 97.0000 60.0000 104.000
1.00000 2171.00 2.75169 2141.00 87.0000 70.0000 96.0000
2.00000 2171.00 2.69017 2109.00 97.0000 60.0000 104.000
1.00000 2181.00 2.76657 2150.00 86.0000 70.0000 96.0000
2.00000 2181.00 2.70550 2119.00 97.0000 60.0000 104.000
1.00000 2191.00 2.78446 2158.00 86.0000 70.0000 96.0000
2.00000 2191.00 2.71884 2129.00 97.0000 60.0000 104.000
1.00000 2201.00 2.79269 2168.00 86.0000 70.0000 96.0000
2.00000 2201.00 2.72659 2139.00 97.0000 60.0000 104.000
1.00000 2211.00 2.80609 2178.00 86.0000 70.0000 96.0000
2.00000 2211.00 2.73998 2149.00 97.0000 60.0000 104.000
1.00000 2221.00 2.82595 2188.00 86.0000 70.0000 96.0000
2.00000 2221.00 2.75240 2159.00 97.0000 60.0000 104.000
1.00000 2231.00 2.84769 2198.00 86.0000 70.0000 96.0000
2.00000 2231.00 2.76284 2169.00 97.0000 60.0000 104.000
1.00000 2241.00 2.86220 2208.00 86.0000 70.0000 96.0000
2.00000 2241.00 2.77309 2178.00 96.0000 60.0000 104.000
1.00000 2251.00 2.87114 2217.00 85.0000 70.0000 96.0000
2.00000 2251.00 2.78119 2188.00 96.0000 60.0000 104.000
1.00000 2261.00 2.88017 2223.00 85.0000 70.0000 96.0000
2.00000 2261.00 2.79450 2198.00 96.0000 60.0000 104.000
1.00000 2271.00 2.90032 2233.00 85.0000 70.0000 96.0000
2.00000 2271.00 2.81486 2206.00 97.0000 60.0000 104.000
1.00000 2281.00 2.91766 2243.00 85.0000 70.0000 96.0000
2.00000 2281.00 2.83015 2216.00 97.0000 60.0000 104.000
1.00000 2291.00 2.92907 2252.00 84.0000 70.0000 96.0000
2.00000 2291.00 2.85241 2224.00 98.0000 60.0000 104.000
1.00000 2301.00 2.94881 2262.00 84.0000 70.0000 96.0000
2.00000 2301.00 2.86434 2234.00 98.0000 60.0000 104.000
1.00000 2311.00 2.96432 2272.00 84.0000 70.0000 96.0000
2.00000 2311.00 2.87551 2242.00 98.0000 60.0000 104.000
1.00000 2321.00 2.97360 2282.00 84.0000 70.0000 96.0000
2.00000 2321.00 2.88427 2252.00 98.0000 60.0000 104.000
1.00000 2331.00 2.98540 2292.00 84.0000 70.0000 96.0000
2.00000 2331.00 2.89786 2262.00 98.0000 60.0000 104.000
1.00000 2341.00 2.99381 2300.00 84.0000 70.0000 96.0000
2.00000 2341.00 2.91456 2272.00 98.0000 60.0000 104.000
1.00000 2351.00 3.00837 2310.00 84.0000 70.0000 96.0000
2.00000 2351.00 2.92910 2281.00 98.0000 59.0000 105.000
1.00000 2361.00 3.02694 2320.00 84.0000 70.0000 96.0000
2.00000 2361.00 2.94379 2291.00 98.0000 59.0000 105.000
1.00000 2371.00 3.04477 2330.00 84.0000 70.0000 96.0000
2.00000 2371.00 2.95809 2301.00 98.0000 59.0000 105.000
1.00000 2381.00 3.05751 2340.00 84.0000 70.0000 96.0000
2.00000 2381.00 2.97853 2310.00 98.0000 58.0000 105.000
1.00000 2391.00 3.06929 2348.00 84.0000 70.0000 96.0000
2.00000 2391.00 2.99442 2319.00 97.0000 59.0000 105.000
1.00000 2401.00 3.08445 2358.00 84.0000 70.0000 96.0000
2.00000 2401.00 3.00640 2329.00 97.0000 59.0000 105.000
1.00000 2411.00 3.09237 2368.00 84.0000 70.0000 96.0000
2.00000 2411.00 3.01947 2339.00 97.0000 59.0000 105.000
1.00000 2421.00 3.10816 2377.00 84.0000 69.0000 96.0000
2.00000 2421.00 3.03378 2347.00 96.0000 58.0000 106.000
1.00000 2431.00 3.12150 2387.00 84.0000 69.0000 96.0000
2.00000 2431.00 3.04551 2355.00 95.0000 57.0000 106.000
1.00000 2441.00 3.13100 2395.00 82.0000 69.0000 96.0000
2.00000 2441.00 3.06198 2364.00 94.0000 57.0000 106.000
1.00000 2451.00 3.14950 2405.00 82.0000 69.0000 96.0000
2.00000 2451.00 3.07789 2373.00 94.0000 56.0000 106.000
1.00000 2461.00 3.16225 2415.00 82.0000 69.0000 96.0000
2.00000 2461.00 3.08315 2381.00 95.0000 56.0000 106.000
1.00000 2471.00 3.17380 2425.00 82.0000 69.0000 96.0000
2.00000 2471.00 3.08881 2391.00 95.0000 56.0000 106.000
1.00000 2481.00 3.19075 2433.00 82.0000 69.0000 96.0000
2.00000 2481.00 3.10113 2400.00 95.0000 56.0000 105.000
1.00000 2491.00 3.20316 2443.00 82.0000 69.0000 96.0000
2.00000 2491.00 3.11203 2410.00 95.0000 56.0000 105.000
1.00000 2501.00 3.22043 2451.00 82.0000 69.0000 96.0000
2.00000 2501.00 3.12781 2420.00 95.0000 56.0000 105.000
1.00000 2511.00 3.23624 2460.00 82.0000 68.0000 97.0000
2.00000 2511.00 3.13970 2430.00 95.0000 56.0000 105.000
1.00000 2521.00 3.24949 2470.00 82.0000 68.0000 97.0000
2.00000 2521.00 3.15425 2440.00 95.0000 56.0000 105.000
1.00000 2531.00 3.26438 2479.00 82.0000 67.0000 98.0000
2.00000 2531.00 3.16231 2446.00 95.0000 56.0000 105.000
1.00000 2541.00 3.28002 2487.00 82.0000 67.0000 98.0000
2.00000 2541.00 3.17360 2456.00 95.0000 56.0000 105.000
1.00000 2551.00 3.29890 2495.00 82.0000 67.0000 98.0000
2.00000 2551.00 3.17849 2465.00 94.0000 56.0000 105.000
1.00000 2561.00 3.30658 2505.00 82.0000 67.0000 98.0000
2.00000 2561.00 3.18838 2475.00 94.0000 56.0000 105.000
1.00000 2571.00 3.31727 2515.00 82.0000 67.0000 98.0000
2.00000 2571.00 3.19813 2484.00 94.0000 55.0000 105.000
1.00000 2581.00 3.32991 2525.00 82.0000 67.0000 98.0000
2.00000 2581.00 3.21318 2494.00 94.0000 55.0000 105.000
1.00000 2591.00 3.34112 2535.00 82.0000 67.0000 98.0000
2.00000 2591.00 3.23035 2504.00 94.0000 55.0000 105.000
1.00000 2601.00 3.34762 2543.00 82.0000 65.0000 98.0000
2.00000 2601.00 3.24311 2514.00 94.0000 55.0000 105.000
1.00000 2611.00 3.35783 2553.00 82.0000 65.0000 98.0000
2.00000 2611.00 3.25414 2524.00 94.0000 55.0000 105.000
1.00000 2621.00 3.37123 2559.00 83.0000 65.0000 98.0000
2.00000 2621.00 3.26321 2531.00 94.0000 55.0000 104.000
1.00000 2631.00 3.38471 2569.00 83.0000 65.0000 98.0000
2.00000 2631.00 3.27699 2541.00 94.0000 55.0000 104.000
1.00000 2641.00 3.39384 2578.00 82.0000 65.0000 98.0000
2.00000 2641.00 3.29118 2551.00 94.0000 55.0000 104.000
1.00000 2651.00 3.40557 2588.00 82.0000 65.0000 98.0000
2.00000 2651.00 3.30220 2561.00 94.0000 55.0000 104.000
1.00000 2661.00 3.41435 2596.00 81.0000 64.0000 98.0000
2.00000 2661.00 3.31372 2570.00 94.0000 55.0000 103.000
1.00000 2671.00 3.41992 2606.00 81.0000 64.0000 98.0000
2.00000 2671.00 3.32916 2580.00 94.0000 55.0000 103.000
1.00000 2681.00 3.43345 2616.00 81.0000 64.0000 98.0000
2.00000 2681.00 3.34391 2588.00 94.0000 55.0000 103.000
1.00000 2691.00 3.44201 2626.00 81.0000 64.0000 98.0000
2.00000 2691.00 3.35531 2598.00 94.0000 55.0000 103.000
1.00000 2701.00 3.45044 2636.00 81.0000 64.0000 98.0000
2.00000 2701.00 3.36780 2607.00 94.0000 54.0000 103.000
1.00000 2711.00 3.45922 2644.00 81.0000 64.0000 98.0000
2.00000 2711.00 3.37696 2613.00 95.0000 52.0000 104.000
1.00000 2721.00 3.47044 2654.00 81.0000 64.0000 98.0000
2.00000 2721.00 3.39036 2623.00 95.0000 52.0000 104.000
1.00000 2731.00 3.48049 2664.00 81.0000 64.0000 98.0000
2.00000 2731.00 3.39751 2633.00 95.0000 52.0000 104.000
1.00000 2741.00 3.49889 2673.00 80.0000 64.0000 98.0000
2.00000 2741.00 3.40819 2642.00 95.0000 51.0000 105.000
1.00000 2751.00 3.51402 2683.00 80.0000 64.0000 98.0000
2.00000 2751.00 3.42534 2652.00 95.0000 51.0000 105.000
1.00000 2761.00 3.52897 2693.00 80.0000 64.0000 98.0000
2.00000 2761.00 3.43571 2660.00 94.0000 50.0000 105.000
1.00000 2771.00 3.54380 2703.00 80.0000 64.0000 98.0000
2.00000 2771.00 3.44563 2669.00 94.0000 50.0000 104.000
1.00000 2781.00 3.56078 2712.00 79.0000 64.0000 98.0000
2.00000 2781.00 3.46024 2679.00 94.0000 50.0000 104.000
1.00000 2791.00 3.56633 2722.00 79.0000 64.0000 98.0000
2.00000 2791.00 3.47524 2687.00 95.0000 50.0000 104.000
1.00000 2801.00 3.58216 2730.00 79.0000 64.0000 96.0000
2.00000 2801.00 3.48156 2697.00 95.0000 50.0000 104.000
1.00000 2811.00 3.60087 2739.00 79.0000 63.0000 96.0000
2.00000 2811.00 3.49695 2707.00 95.0000 50.0000 104.000
1.00000 2821.00 3.61225 2749.00 79.0000 63.0000 96.0000
2.00000 2821.00 3.50527 2717.00 95.0000 50.0000 104.000
1.00000 2831.00 3.62268 2759.00 79.0000 63.0000 96.0000
2.00000 2831.00 3.52575 2726.00 95.0000 49.0000 104.000
1.00000 2841.00 3.64035 2769.00 79.0000 63.0000 96.0000
2.00000 2841.00 3.54535 2735.00 95.0000 48.0000 104.000
1.00000 2851.00 3.65033 2779.00 79.0000 63.0000 96.0000
2.00000 2851.00 3.55474 2745.00 95.0000 48.0000 104.000
1.00000 2861.00 3.66194 2789.00 79.0000 63.0000 96.0000
2.00000 2861.00 3.56862 2753.00 94.0000 47.0000 104.000
1.00000 2871.00 3.67440 2798.00 79.0000 62.0000 97.0000
2.00000 2871.00 3.57760 2763.00 94.0000 47.0000 104.000
1.00000 2881.00 3.68779 2808.00 79.0000 62.0000 97.0000
2.00000 2881.00 3.59181 2771.00 95.0000 47.0000 104.000
1.00000 2891.00 3.70171 2817.00 79.0000 61.0000 97.0000
2.00000 2891.00 3.60444 2780.00 94.0000 47.0000 104.000
1.00000 2901.00 3.71149 2825.00 79.0000 61.0000 97.0000
2.00000 2901.00 3.61291 2790.00 94.0000 47.0000 104.000
1.00000 2911.00 3.72535 2834.00 78.0000 61.0000 97.0000
2.00000 2911.00 3.62277 2799.00 94.0000 46.0000 104.000
1.00000 2921.00 3.74524 2844.00 78.0000 61.0000 97.0000
2.00000 2921.00 3.63638 2809.00 94.0000 46.0000 104.000
1.00000 2931.00 3.75545 2854.00 78.0000 61.0000 97.0000
2.00000 2931.00 3.64656 2819.00 94.0000 46.0000 104.000
1.00000 2941.00 3.76438 2864.00 78.0000 61.0000 97.0000
2.00000 2941.00 3.65847 2827.00 94.0000 46.0000 104.000
1.00000 2951.00 3.77491 2872.00 79.0000 61.0000 97.0000
2.00000 2951.00 3.66495 2837.00 94.0000 46.0000 104.000
1.00000 2961.00 3.78538 2880.00 80.0000 61.0000 97.0000
2.00000 2961.00 3.67322 2847.00 94.0000 46.0000 104.000
1.00000 2971.00 3.79483 2890.00 80.0000 61.0000 97.0000
2.00000 2971.00 3.68573 2855.00 95.0000 46.0000 104.000
1.00000 2981.00 3.80886 2899.00 80.0000 60.0000 98.0000
2.00000 2981.00 3.69892 2865.00 95.0000 46.0000 104.000
1.00000 2991.00 3.81797 2909.00 80.0000 60.0000 98.0000
2.00000 2991.00 3.70746 2873.00 95.0000 46.0000 104.000
1.00000 3001.00 3.82767 2919.00 80.0000 60.0000 98.0000
2.00000 3001.00 3.71474 2883.00 95.0000 46.0000 104.000
1.00000 3011.00 3.83259 2929.00 80.0000 60.0000 98.0000
2.00000 3011.00 3.73624 2892.00 95.0000 46.0000 103.000
1.00000 3021.00 3.84700 2939.00 80.0000 60.0000 98.0000
2.00000 3021.00 3.74922 2902.00 95.0000 46.0000 103.000
1.00000 3031.00 3.86442 2948.00 80.0000 59.0000 98.0000
2.00000 3031.00 3.75968 2912.00 95.0000 46.0000 103.000
1.00000 3041.00 3.87659 2957.00 79.0000 60.0000 98.0000
2.00000 3041.00 3.77953 2922.00 95.0000 46.0000 103.000
1.00000 3051.00 3.88840 2966.00 78.0000 60.0000 98.0000
2.00000 3051.00 3.79528 2932.00 95.0000 46.0000 103.000
1.00000 3061.00 3.89623 2973.00 77.0000 61.0000 98.0000
2.00000 3061.00 3.80514 2937.00 95.0000 43.0000 104.000
1.00000 3071.00 3.91109 2982.00 76.0000 61.0000 98.0000
2.00000 3071.00 3.81871 2947.00 95.0000 43.0000 104.000
1.00000 3081.00 3.92490 2992.00 76.0000 61.0000 98.0000
2.00000 3081.00 3.83626 2957.00 95.0000 43.0000 104.000
1.00000 3091.00 3.93496 2999.00 75.0000 60.0000 97.0000
2.00000 3091.00 3.85025 2966.00 94.0000 43.0000 104.000
1.00000 3101.00 3.95075 3008.00 75.0000 59.0000 97.0000
2.00000 3101.00 3.86556 2975.00 94.0000 42.0000 104.000
1.00000 3111.00 3.96229 3018.00 75.0000 59.0000 97.0000
2.00000 3111.00 3.87515 2983.00 94.0000 42.0000 104.000
1.00000 3121.00 3.97060 3027.00 75.0000 58.0000 97.0000
2.00000 3121.00 3.88163 2991.00 95.0000 42.0000 104.000
1.00000 3131.00 3.98551 3036.00 74.0000 58.0000 97.0000
2.00000 3131.00 3.88972 3001.00 95.0000 42.0000 104.000
1.00000 3141.00 3.99971 3046.00 74.0000 58.0000 97.0000
2.00000 3141.00 3.89864 3010.00 94.0000 42.0000 104.000
1.00000 3151.00 4.00567 3056.00 74.0000 58.0000 97.0000
2.00000 3151.00 3.91462 3018.00 95.0000 42.0000 104.000
1.00000 3161.00 4.01839 3066.00 74.0000 58.0000 97.0000
2.00000 3161.00 3.92282 3028.00 95.0000 42.0000 104.000
1.00000 3171.00 4.03577 3076.00 74.0000 58.0000 97.0000
2.00000 3171.00 3.93314 3038.00 95.0000 42.0000 104.000
1.00000 3181.00 4.04504 3085.00 74.0000 57.0000 97.0000
2.00000 3181.00 3.93979 3048.00 95.0000 42.0000 104.000
1.00000 3191.00 4.05609 3095.00 74.0000 57.0000 97.0000
2.00000 3191.00 3.95242 3058.00 95.0000 42.0000 104.000
1.00000 3201.00 4.06827 3105.00 74.0000 57.0000 97.0000
2.00000 3201.00 3.96419 3068.00 95.0000 42.0000 104.000
1.00000 3211.00 4.08143 3115.00 74.0000 57.0000 97.0000
2.00000 3211.00 3.97962 3078.00 95.0000 42.0000 104.000
1.00000 3221.00 4.09101 3124.00 74.0000 56.0000 97.0000
2.00000 3221.00 3.99846 3087.00 95.0000 41.0000 104.000
1.00000 3231.00 4.10584 3132.00 74.0000 56.0000 97.0000
2.00000 3231.00 4.01169 3097.00 95.0000 41.0000 104.000
1.00000 3241.00 4.12001 3142.00 74.0000 56.0000 97.0000
2.00000 3241.00 4.02494 3107.00 95.0000 41.0000 104.000
1.00000 3251.00 4.12581 3151.00 73.0000 56.0000 97.0000
2.00000 3251.00 4.04113 3117.00 95.0000 41.0000 104.000
1.00000 3261.00 4.13663 3159.00 73.0000 56.0000 97.0000
2.00000 3261.00 4.05116 3127.00 95.0000 41.0000 104.000
1.00000 3271.00 4.14666 3169.00 73.0000 56.0000 97.0000
2.00000 3271.00 4.06038 3137.00 95.0000 41.0000 104.000
1.00000 3281.00 4.15757 3179.00 73.0000 56.0000 97.0000
2.00000 3281.00 4.07819 3147.00 95.0000 41.0000 104.000
1.00000 3291.00 4.17672 3189.00 73.0000 56.0000 97.0000
2.00000 3291.00 4.09894 3154.00 96.0000 40.0000 104.000
1.00000 3301.00 4.19659 3196.00 72.0000 54.0000 98.0000
2.00000 3301.00 4.11464 3163.00 95.0000 40.0000 104.000
1.00000 3311.00 4.21579 3206.00 72.0000 54.0000 98.0000
2.00000 3311.00 4.12887 3173.00 95.0000 40.0000 104.000
1.00000 3321.00 4.23182 3216.00 72.0000 54.0000 98.0000
2.00000 3321.00 4.13754 3183.00 95.0000 40.0000 104.000
1.00000 3331.00 4.25363 3224.00 72.0000 54.0000 98.0000
2.00000 3331.00 4.14533 3193.00 95.0000 40.0000 104.000
1.00000 3341.00 4.26593 3233.00 72.0000 53.0000 98.0000
2.00000 3341.00 4.15523 3203.00 95.0000 40.0000 104.000
1.00000 3351.00 4.27355 3243.00 72.0000 53.0000 98.0000
2.00000 3351.00 4.17002 3213.00 95.0000 40.0000 104.000
1.00000 3361.00 4.28116 3253.00 72.0000 53.0000 98.0000
2.00000 3361.00 4.19195 3223.00 95.0000 40.0000 104.000
1.00000 3371.00 4.29175 3263.00 72.0000 53.0000 98.0000
2.00000 3371.00 4.20105 3233.00 95.0000 40.0000 104.000
1.00000 3381.00 4.30637 3272.00 72.0000 53.0000 97.0000
2.00000 3381.00 4.21336 3243.00 95.0000 40.0000 104.000
1.00000 3391.00 4.31911 3282.00 72.0000 53.0000 97.0000
2.00000 3391.00 4.22417 3253.00 95.0000 40.0000 104.000
1.00000 3401.00 4.33772 3292.00 72.0000 53.0000 97.0000
2.00000 3401.00 4.23872 3263.00 95.0000 40.0000 104.000
1.00000 3411.00 4.35280 3298.00 72.0000 53.0000 97.0000
2.00000 3411.00 4.25190 3273.00 95.0000 40.0000 104.000
1.00000 3421.00 4.36817 3308.00 72.0000 53.0000 97.0000
2.00000 3421.00 4.26374 3282.00 95.0000 40.0000 103.000
1.00000 3431.00 4.38054 3317.00 72.0000 53.0000 96.0000
2.00000 3431.00 4.26935 3289.00 96.0000 39.0000 103.000
1.00000 3441.00 4.39778 3326.00 72.0000 52.0000 97.0000
2.00000 3441.00 4.28207 3297.00 96.0000 39.0000 103.000
1.00000 3451.00 4.41095 3336.00 72.0000 52.0000 97.0000
2.00000 3451.00 4.29133 3307.00 96.0000 39.0000 103.000
1.00000 3461.00 4.41946 3346.00 72.0000 52.0000 97.0000
2.00000 3461.00 4.30667 3316.00 95.0000 39.0000 103.000
1.00000 3471.00 4.43506 3356.00 72.0000 52.0000 97.0000
2.00000 3471.00 4.32692 3322.00 97.0000 39.0000 103.000
1.00000 3481.00 4.44481 3366.00 72.0000 52.0000 97.0000
2.00000 3481.00 4.34012 3332.00 97.0000 39.0000 103.000
1.00000 3491.00 4.45286 3376.00 72.0000 52.0000 97.0000
2.00000 3491.00 4.34742 3342.00 97.0000 39.0000 103.000
1.00000 3501.00 4.46601 3384.00 72.0000 52.0000 97.0000
2.00000 3501.00 4.35620 3351.00 97.0000 38.0000 103.000
1.00000 3511.00 4.47962 3394.00 72.0000 52.0000 97.0000
2.00000 3511.00 4.36704 3361.00 97.0000 38.0000 103.000
1.00000 3521.00 4.49112 3404.00 72.0000 52.0000 97.0000
2.00000 3521.00 4.38194 3371.00 97.0000 38.0000 103.000
1.00000 3531.00 4.50101 3412.00 71.0000 52.0000 96.0000
2.00000 3531.00 4.39159 3379.00 97.0000 37.0000 103.000
1.00000 3541.00 4.51571 3422.00 71.0000 52.0000 96.0000
2.00000 3541.00 4.40274 3389.00 97.0000 37.0000 103.000
1.00000 3551.00 4.52304 3432.00 71.0000 52.0000 96.0000
2.00000 3551.00 4.41147 3396.00 96.0000 38.0000 103.000
1.00000 3561.00 4.54133 3442.00 71.0000 52.0000 96.0000
2.00000 3561.00 4.42125 3405.00 95.0000 38.0000 103.000
1.00000 3571.00 4.55406 3452.00 71.0000 52.0000 96.0000
2.00000 3571.00 4.43306 3415.00 95.0000 38.0000 103.000
1.00000 3581.00 4.56166 3460.00 71.0000 52.0000 96.0000
2.00000 3581.00 4.45391 3425.00 95.0000 38.0000 103.000
1.00000 3591.00 4.56768 3468.00 71.0000 52.0000 96.0000
2.00000 3591.00 4.46659 3434.00 94.0000 38.0000 103.000
1.00000 3601.00 4.58456 3478.00 71.0000 52.0000 96.0000
2.00000 3601.00 4.47335 3442.00 94.0000 36.0000 103.000
1.00000 3611.00 4.59798 3485.00 71.0000 52.0000 95.0000
2.00000 3611.00 4.49070 3452.00 94.0000 36.0000 103.000
1.00000 3621.00 4.61260 3495.00 71.0000 52.0000 95.0000
2.00000 3621.00 4.50811 3459.00 94.0000 35.0000 104.000
1.00000 3631.00 4.62264 3505.00 71.0000 52.0000 95.0000
2.00000 3631.00 4.51530 3468.00 93.0000 35.0000 104.000
1.00000 3641.00 4.63620 3514.00 71.0000 51.0000 95.0000
2.00000 3641.00 4.52555 3475.00 93.0000 35.0000 104.000
1.00000 3651.00 4.64631 3524.00 71.0000 51.0000 95.0000
2.00000 3651.00 4.54099 3483.00 94.0000 35.0000 104.000
1.00000 3661.00 4.66062 3534.00 71.0000 51.0000 95.0000
2.00000 3661.00 4.55530 3491.00 95.0000 35.0000 104.000
1.00000 3671.00 4.66735 3544.00 71.0000 51.0000 95.0000
2.00000 3671.00 4.56548 3501.00 95.0000 35.0000 104.000
1.00000 3681.00 4.67353 3554.00 71.0000 51.0000 95.0000
2.00000 3681.00 4.57888 3510.00 95.0000 34.0000 105.000
1.00000 3691.00 4.69048 3564.00 71.0000 51.0000 95.0000
2.00000 3691.00 4.58861 3519.00 95.0000 33.0000 105.000
1.00000 3701.00 4.71925 3573.00 70.0000 51.0000 95.0000
2.00000 3701.00 4.60244 3529.00 95.0000 33.0000 105.000
1.00000 3711.00 4.72901 3578.00 69.0000 51.0000 95.0000
2.00000 3711.00 4.61982 3538.00 94.0000 33.0000 105.000
1.00000 3721.00 4.74222 3585.00 68.0000 51.0000 95.0000
2.00000 3721.00 4.63100 3545.00 94.0000 32.0000 105.000
1.00000 3731.00 4.76548 3595.00 68.0000 51.0000 95.0000
2.00000 3731.00 4.64672 3555.00 94.0000 32.0000 105.000
1.00000 3741.00 4.77540 3605.00 68.0000 51.0000 95.0000
2.00000 3741.00 4.65905 3564.00 94.0000 32.0000 104.000
1.00000 3751.00 4.78454 3614.00 67.0000 51.0000 95.0000
2.00000 3751.00 4.67484 3574.00 94.0000 32.0000 104.000
1.00000 3761.00 4.79109 3623.00 67.0000 50.0000 95.0000
2.00000 3761.00 4.68861 3584.00 94.0000 32.0000 104.000
1.00000 3771.00 4.81033 3630.00 66.0000 51.0000 95.0000
2.00000 3771.00 4.70483 3593.00 94.0000 32.0000 103.000
1.00000 3781.00 4.82015 3638.00 65.0000 51.0000 94.0000
2.00000 3781.00 4.71432 3601.00 94.0000 30.0000 103.000
1.00000 3791.00 4.82945 3648.00 65.0000 51.0000 94.0000
2.00000 3791.00 4.72290 3610.00 94.0000 29.0000 103.000
1.00000 3801.00 4.83798 3658.00 65.0000 51.0000 94.0000
2.00000 3801.00 4.73492 3617.00 94.0000 29.0000 103.000
1.00000 3811.00 4.84978 3668.00 65.0000 51.0000 94.0000
2.00000 3811.00 4.74689 3627.00 94.0000 29.0000 103.000
1.00000 3821.00 4.85662 3678.00 65.0000 51.0000 94.0000
2.00000 3821.00 4.75643 3636.00 93.0000 29.0000 103.000
1.00000 3831.00 4.86709 3688.00 65.0000 51.0000 94.0000
2.00000 3831.00 4.77534 3643.00 92.0000 29.0000 103.000
1.00000 3841.00 4.87446 3698.00 65.0000 51.0000 94.0000
2.00000 3841.00 4.79154 3652.00 92.0000 28.0000 104.000
1.00000 3851.00 4.88996 3708.00 65.0000 51.0000 94.0000
2.00000 3851.00 4.80387 3661.00 92.0000 27.0000 104.000
1.00000 3861.00 4.89805 3715.00 66.0000 50.0000 94.0000
2.00000 3861.00 4.81581 3671.00 92.0000 27.0000 104.000
1.00000 3871.00 4.90861 3725.00 66.0000 50.0000 94.0000
2.00000 3871.00 4.82371 3681.00 92.0000 27.0000 104.000
1.00000 3881.00 4.91930 3734.00 65.0000 50.0000 94.0000
2.00000 3881.00 4.83673 3691.00 92.0000 27.0000 104.000
1.00000 3891.00 4.92890 3743.00 65.0000 49.0000 94.0000
2.00000 3891.00 4.84708 3700.00 92.0000 26.0000 104.000
1.00000 3901.00 4.94062 3753.00 65.0000 49.0000 94.0000
2.00000 3901.00 4.86752 3710.00 92.0000 26.0000 104.000
1.00000 3911.00 4.95337 3762.00 64.0000 49.0000 94.0000
2.00000 3911.00 4.87706 3719.00 91.0000 26.0000 104.000
1.00000 3921.00 4.96514 3771.00 64.0000 48.0000 94.0000
2.00000 3921.00 4.88604 3729.00 91.0000 26.0000 104.000
1.00000 3931.00 4.97463 3781.00 64.0000 48.0000 94.0000
2.00000 3931.00 4.90109 3739.00 91.0000 26.0000 104.000
1.00000 3941.00 4.98691 3788.00 64.0000 47.0000 94.0000
2.00000 3941.00 4.91598 3745.00 89.0000 24.0000 105.000
1.00000 3951.00 4.99915 3798.00 64.0000 47.0000 94.0000
2.00000 3951.00 4.92175 3753.00 90.0000 24.0000 105.000
1.00000 3961.00 5.00792 3808.00 64.0000 47.0000 94.0000
2.00000 3961.00 4.93165 3762.00 90.0000 23.0000 105.000
1.00000 3971.00 5.02596 3817.00 63.0000 47.0000 94.0000
2.00000 3971.00 4.94853 3772.00 90.0000 23.0000 105.000
1.00000 3981.00 5.03659 3825.00 63.0000 45.0000 94.0000
2.00000 3981.00 4.96307 3781.00 89.0000 23.0000 105.000
